"sampleid","y","x","sunflower","month","year","nosema","mites","state","totalarea","average_mintemp","average_precip","month8","month9","colonysize","sf_2mile_percent","sf_2mile_acres"
"CA 07-2012",37.14006,-120.17502,0,1,2013,1.35,0.97823036,"CA",32482478.6484375,1,19,0,0,NA,0,0
"PA 13-2013",40.29628,-80.39053,0,9,2013,0.1,0.566485753052917,"PA",32539500,11.42,63.49,0,1,NA,0,0
"TN 03-2012",35.32756,-84.483864,0,4,2013,0,1.1821862,"TN",32473217.609375,6.7467709,205.03288,0,0,NA,0,0
"PA 05-2013",40.394499,-77.15021999,0,10,2013,0,3.31159056698444,"PA",32529600,7.09,194.67,0,0,NA,0,0
"MT 01-2013",46.3289,-114.08067,0,5,2013,6.9,1.22868605817452,"MT",32541300,4.22,32.56,0,0,NA,0,0
"IL 05-2013",41.98081,-90.12373,0,8,2013,0,1.31198102016607,"IL",28325700,15.52,31.7,1,0,NA,0,0
"GA 16-2013",31.45685,-82.24045,0,9,2013,0.05,0.308157099697885,"GA",32536800,19.9,45.11,0,1,NA,0,0
"GA 24-2013",31.52678,-82.20491,900,9,2013,0.5,2.19494584837545,"GA",32524200,19.65,43.22,0,1,NA,2.76717029165975e-05,0.222394646713748
"FL 14-2013",28.950085,-82.300058,0,11,2013,0.35,9.27731092436975,"FL",32523300,13.35,82.68,0,0,NA,0,0
"PA 10-2013",39.979524,-75.220779,0,10,2013,0.35,106,"PA",32544000,11.49,64.23,0,0,NA,0,0
"MN 21-2012",46.26541,-95.606888,0,6,2013,0.60000002,0.51951218,"MN",32472363.1582031,14,123.68125,0,0,NA,0,0
"IN 24-2012",39.75824,-85.911453,0,5,2013,0,2,"IN",32472331.1015625,13,80,0,0,NA,0,0
"SD 19-2013",45.05512,-101.57366,3892500,9,2013,0,1.51515151515152,"SD",32534100,12.36,41.45,0,1,NA,0.119643696921077,961.856847036962
"WI 13-2012",43.30217,-90.728027,0,5,2013,0,1.8220265,"WI",32474157.765625,0,158.4332,0,0,NA,0,0
"NJ 18-2013",40.97815,-74.87239,0,10,2013,0,16.9661354581673,"NJ",32535000,5.91,21.78,0,0,NA,0,0
"OR 18-2013",44.6161257,-123.0705352,0,8,2013,0,0.314988814317673,"OR",32540400,12.79,8.17,1,0,NA,0,0
"AR 16-2013",34.09581,-93.06423,0,9,2013,0,4.66756212222968,"AR",32534100,17.46,110.58,0,1,NA,0,0
"NJ 06-2013",40.0001097222222,-74.7001430555555,9000,9,2013,0,0.660701995870612,"NJ",32543100,11.98,55.12,0,1,NA,0.000276556320694709,2.22394646713748
"PA 21-2013",41.02106,-76.88895,0,9,2013,0.9,1.97367137981472,"PA",32537700,9.41,40.03,0,1,NA,0,0
"PA 23-2012",40.03056,-76.617104,0,6,2013,0.30000001,5.0542545,"PA",32473396.4746094,15.410633,134.2319,0,0,NA,0,0
"VA 08-2013",37.2243,-80.462,0,10,2013,0,9.40127388535032,"VA",32536800,6.21,58.64,0,0,NA,0,0
"GA 11-2013",31.1097,-83.2334,0,8,2013,0.4,0.457553956834532,"GA",32534100,22.16,201.84,1,0,NA,0,0
"PA 06-2012",40.96593,-76.568848,0,6,2013,0.64999998,2.5238578,"PA",32474427.6367188,13.489422,140.02115,0,0,NA,0,0
"NY 11-2013",42.88839,-75.450953,0,8,2013,1,8.36463157894737,"NY",32535900,11.9,76.95,1,0,NA,0,0
"NJ 19-2013",40.683462,-74.666741,0,10,2013,0,10.2432082794308,"NJ",32534100,7.24,21.93,0,0,NA,0,0
"VA 13-2013",37.1926,-77.279,0,11,2013,0,22.1623616236162,"VA",32531400,2.58,66.62,0,0,NA,0,0
"IA 09-2012",42.37355,-92.76712,0,6,2013,0,0.12789768,"IA",32472620.3125,15,98.702545,0,0,NA,0,0
"UT 18-2012",39.50617,-112.37188,0,6,2013,0,0.33384496,"UT",32474502.5800781,11,0,0,0,NA,0,0
"IN 10-2013",40.666699,-85.708297,0,8,2013,0.2,2.62716049382716,"IN",32526900,15.19,51,1,0,NA,0,0
"WI 18-2012",42.50203,-89.164421,0,5,2013,1.75,0.21868132,"WI",32473173.2548828,1,207.44055,0,0,NA,0,0
"GA 15-2013",31.053,-83.0697,0,9,2013,0,1.97020262216925,"GA",32535900,20.55,60.67,0,1,NA,0,0
"MI 12-2013",42.070067,-86.225166,0,10,2013,2.75,5.79727326615293,"MI",32524200,5.82,135.84,0,0,NA,0,0
"UT 08-2013",40.7255393,-112.0703269,0,9,2013,0.2,4.45872641509434,"UT",32536800,15.45,46.44,0,1,NA,0,0
"IL 13-2013",39.44964,-88.6613,0,7,2013,0,3.15480427046263,"IL",32538600,17.59,90.79,0,0,NA,0,0
"MT 23-2013",47.789209,-110.5551,0,6,2013,0.2,1.99537750385208,"MT",32528700,9.28,98.89,0,0,NA,0,0
"UT 13-2012",40.4656,-111.7629,0,5,2013,4,0.16666667,"UT",32474572.1621094,6,41,0,0,NA,0,0
"TX 20-2012",29.18225,-95.434891,0,5,2013,0.25,0.32306916,"TX",32492461.9306641,19,36.088188,0,0,NA,0,0
"MT 03-2013",46.69389,-114.08031,0,5,2013,1.7,0,"MT",32523300,3.76,44.74,0,0,NA,0,0
"MN 17-2012",46.05616,-94.604622,0,6,2013,1.8,0.89999998,"MN",32473884.2597656,12,149.70723,0,0,NA,0,0
"IA 09-2013",43.250226,-91.283601,0,10,2013,0,0.0890928725701944,"IA",32538600,4.44,57.37,0,0,NA,0,0
"FL 12-2013",29.712645,-82.907717,0,9,2013,0.299814585908529,5.99629171817058,"FL",32532300,20.41,117.93,0,1,NA,0,0
"TX 10-2013",30.04556,-94.57806,0,10,2013,1,4.00580551523948,"TX",32535900,15.19,165.47,0,0,NA,0,0
"MI 14-2013",42.74142,-84.98568,0,10,2013,0,3.03675260559517,"MI",32547600,5.19,93.94,0,0,NA,0,0
"MN 22-2013",46.32685,-94.6636,1800,9,2013,0,3.62110616656071,"MN",32525100,9.21,102.58,0,1,NA,5.53418744292869e-05,0.444789293427497
"NJ 09-2013",40.48381,-74.80235,0,9,2013,0.25,0.791638108293352,"NJ",32535900,11,68.71,0,1,NA,0,0
"TN 07-2013",35.26872,-89.423912,0,8,2013,0.2,2.0440251572327,"TN",32364900,19.89,113.93,1,0,NA,0,0
"WI 15-2012",43.47952,-89.789009,0,5,2013,0.30000001,0,"WI",32473397.8125,7,134.51872,0,0,NA,0,0
"GA 03-2013",31.009,-83.4179,900,9,2013,0,7.91304347826087,"GA",32532300,20.63,53.03,0,1,NA,2.76648131241873e-05,0.222394646713748
"TN 12-2013",35.666559,-84.138966,0,9,2013,0,2.34677027683341,"TN",32528700,15.98,118.46,0,1,NA,0,0
"NJ 21-2013",40.06679,-74.483489,0,10,2013,0,2.89488243430152,"NJ",32524200,8.3,39.35,0,0,NA,0,0
"VA 07-2013",38.6288,-78.5052,0,10,2013,0,12.0517147523136,"VA",32533200,8.59,110.72,0,0,NA,0,0
"IA 11-2012",40.76802,-95.4347,0,6,2013,0.25,0.96248764,"IA",32467139.546875,16,120.50627,0,0,NA,0,0
"ND 01-2013",48.150238,-98.083342,0,8,2013,1.65,0.16523400191022,"ND",32538600,16.32,25,1,0,NA,0,0
"UT 11-2012",NA,-111.69796,0,5,2013,0.2,1.4873798,"UT",32499173.1367188,7,27.50359,0,0,NA,0,0
"OR 05-2013",44.037838,-121.314221,0,10,2013,0,8.11487676056338,"OR",32541300,0.84,9.52,0,0,NA,0,0
"WI 08-2013",44.095476,-89.706545,0,9,2013,0,0.821400472069237,"WI",32523300,9.03,60.27,0,1,NA,0,0
"MT 12-2013",47.71361,-111.68555,0,5,2013,1.65,0,"MT",32541300,4.82,54.44,0,0,NA,0,0
"WI 06-2013",42.88103,-89.9889,0,10,2013,0,0.428913738019169,"WI",32537700,3.6,40.26,0,0,NA,0,0
"GA 23-2013",31.3195,-83.1995,0,8,2013,0.15,2.06968641114983,"GA",32531400,21.95,214.54,1,0,NA,0,0
"PA 06-2013",40.67093,-76.79774,0,9,2013,0,4.00287907869482,"PA",32526000,9.08,48.55,0,1,NA,0,0
"NJ 24-2013",39.783352,-74.900019,0,10,2013,0.45,17.900481540931,"NJ",32538600,8.46,69.88,0,0,NA,0,0
"SD 20-2013",45.85886,-102.86208,117900,9,2013,0.1,10.1653116531165,"SD",32526900,9.71,65.45,0,1,NA,0.00362469217785894,29.133698719501
"TX 11-2013",30.14604,-94.42749,0,10,2013,0.25,6.29126213592233,"TX",32532300,15.18,157.31,0,0,NA,0,0
"TN 15-2012",36.03194,-85.030891,0,4,2013,0,1.9280856,"TN",32471821.6181641,-1,155.53346,0,0,NA,0,0
"NY 18-2013",43.06652,-75.073329,0,8,2013,0.7,0.17862969004894,"NY",32536800,13.99,75.09,1,0,NA,0,0
"TX 12-2012",30.30002,-94.283363,0,3,2013,0.15000001,0.99414778,"TX",32455654.59375,6,13,0,0,NA,0,0
"CO 18-2012",37.42487,-105.94207,0,7,2013,0.15000001,2.5895021,"CO",32508930.9296875,4,2,0,0,NA,0,0
"TN 09-2013",35.390989,-84.836315,0,8,2013,0,0.363321799307958,"TN",32544900,19.13,254.96,1,0,NA,0,0
"TX 14-2012",29.50808,-95.250671,0,4,2013,0,4.3837662,"TX",32476124.734375,13,149,0,0,NA,0,0
"TN 17-2013",35.79445,-88.089608,0,9,2013,0,11.8116851762434,"TN",32532300,15.81,137.12,0,1,NA,0,0
"TX 24-2013",31.48645,-106.20698,0,6,2013,3.15,0,"TX",22482000,21.29,13.46,0,0,NA,0,0
"UT 23-2012",37.24503,-113.28862,0,6,2013,0,3.0514064,"UT",32473282.6875,16.618469,0,0,0,NA,0,0
"MN 19-2013",45.53352,-93.28502,0,10,2013,0,1.23510466988728,"MN",32532300,4.15,104.44,0,0,NA,0,0
"AL 10-2013",34.48435,-87.85691,0,10,2013,0,15.025069637883,"AL",32544000,9.64,43.78,0,0,NA,0,0
"CA 04-2012",36.33848,-19.229708,0,1,2013,0.1,6.9331074,"CA",32460069.9433594,4,71.541771,0,0,NA,0,0
"UT 13-2013",40.49714,-111.88086,0,9,2013,0.15,22.056916426513,"UT",32537700,13.24,52.49,0,1,NA,0,0
"UT 15-2012",40.75985,-111.85775,0,5,2013,0.80000001,0.63286453,"UT",32504015.1289062,8.4046021,50.276707,0,0,NA,0,0
"CO 10-2012",39.73011,-107.02377,0,9,2013,0,1.3165882,"CO",32457089.4765625,5.2985277,23.673981,0,1,NA,0,0
"IL 07-2013",40.30715,-89.33859,0,8,2013,0,6.59987782529017,"IL",32526900,16.52,61.96,1,0,NA,0,0
"WI 10-2013",42.734405,-89.907013,0,8,2013,0,0.245259165613148,"WI",32526000,14.39,48.64,1,0,NA,0,0
"TN 18-2013",35.659722,-84.864226,0,9,2013,0,5.71979652395083,"TN",32543100,14.89,74.42,0,1,NA,0,0
"LA 17-2012",32.31448,-92.127426,0,4,2013,0.2,7.0865102,"LA",32471237.90625,10,168,0,0,NA,0,0
"MT 06-2013",48.74054,-112.14559,0,5,2013,0.05,0.334928229665072,"MT",32541300,6.36,145.6699,0,0,NA,0,0
"OR 15-2013",45.638866,-122.850433,0,9,2013,0.3,2.23167539267016,"OR",32541300,11.83,157.14,0,1,NA,0,0
"IL 24-2013",39.017048,-87.708237,0,9,2013,0,4.78967813540511,"IL",32535000,14.65,48.79,0,1,NA,0,0
"TX 11-2012",30.29196,-96.03064,0,3,2013,4.1999998,0.39787799,"TX",32457334.4042969,6,24,0,0,NA,0,0
"IN 18-2013",39.671973,-87.359309,0,9,2013,0,8.18498023715415,"IN",32543100,13.36,47.07,0,1,NA,0,0
"IN 09-2013",40.7441145,-86.1812176,0,8,2013,0,7.53683385579937,"IN",32528700,15.16,55.44,1,0,NA,0,0
"IN 08-2013",38.566809,-86.365123,0,7,2013,0,2.71485676215856,"IN",32545800,17.53,80.76,0,0,NA,0,0
"IN 07-2013",39.2458398,-85.2956456,0,7,2013,0,3.26546146527117,"IN",32535900,17.46,82.49,0,0,NA,0,0
"FL 17-2013",28.300195,-81.400062,0,12,2013,0.6,15.0899470899471,"FL",32524200,13.04,13.97,0,0,NA,0,0
"MI 07-2013",43.53667,-82.6598,0,10,2013,0.6,3.74476013041453,"MI",32538600,4.86,65.39,0,0,NA,0,0
"IN 23-2012",39.50153,-86.125137,0,5,2013,0,8.449069,"IN",32474577.15625,13,89.421425,0,0,NA,0,0
"MT 02-2013",46.3289,-114.08067,0,5,2013,4.9,0,"MT",32541300,4.22,32.56,0,0,NA,0,0
"MI 17-2013",44.69997,-83.4584,0,9,2013,0,7.40931989924433,"MI",32524200,7.35,39.88,0,1,NA,0,0
"IL 18-2012",40.79416,-89.779999,0,4,2013,0,10.941176,"IL",32475763.9931641,0,107.5014,0,0,NA,0,0
"IA 05-2012",41.03407,-95.713028,0,6,2013,0.55000001,0.44369644,"IA",32481473.7929688,9.391819,220.41762,0,0,NA,0,0
"UT 12-2012",40.43584,-111.91189,0,5,2013,0.2,0.34174311,"UT",32474825.6640625,7,23.878996,0,0,NA,0,0
"NJ 07-2013",39.383449,-74.830327,0,9,2013,0,4.17100371747212,"NJ",32522400,11.47,68.69,0,1,NA,0,0
"IL 09-2013",41.1401,-87.826,0,8,2013,0,5.83934088568486,"IL",32538600,15.44,22.13,1,0,NA,0,0
"MT 18-2013",46.48623,-105.74927,15300,6,2013,0.05,0.676599474145487,"MT",30878100,11.47,76.98,0,0,NA,0.000495496808417616,3.78070899413372
"IL 04-2013",41.69357,-87.60851,0,7,2013,0.1,2.29699248120301,"IL",32528700,18.92,36.64,0,0,NA,0,0
"MN 03-2013",46.545278,-93.757778,12600,9,2013,0.05,4.64522292993631,"MN",32539500,8.91,75.03,0,1,NA,0.000387221684414327,3.11352505399248
"NJ 20-2013",39.433517,-75.150246,0,9,2013,0,8.60557768924303,"NJ",32543100,12.12,45.69,0,1,NA,0,0
"TN 23-2013",36.44695,-86.299758,0,8,2013,0.05,4.40575455079272,"TN",32526900,18.99,189.06,1,0,NA,0,0
"SD 17-2013",44.65871,-103.81695,0,9,2013,0,4.83403361344538,"SD",32526900,10.66,40.84,0,1,NA,0,0
"MD 18-2012",39.1629,-76.94384,0,5,2013,0.64999998,0.1637931,"MD",32472491.671875,11,112,0,0,NA,0,0
"MN 12-2012",45.59372,-93.308998,0,6,2013,0.5,0,"MN",32470698.6188965,6,108.42206,0,0,NA,0,0
"ND 12-2013",48.71998,-102.0621,314100,9,2013,0,5.88279069767442,"ND",32541300,8.66,69.23,0,1,NA,0.00965234947589678,77.6157317030982
"TN 20-2012",36.06083,-83.363663,0,3,2013,0,1.9438565,"TN",32461722.7226562,0,134.67642,0,0,NA,0,0
"IL 08-2013",41.62455,-88.47902,0,8,2013,0,1.14271047227926,"IL",32527800,15,45.81,1,0,NA,0,0
"MI 22-2013",43.27097,-84.15018,900,10,2013,0,4.4520316027088,"MI",32543100,4.67,54.68,0,0,NA,2.76556320694709e-05,0.222394646713748
"IA 22-2012",41.5443,-93.824013,0,6,2013,0.1,0.10959753,"IA",32472036.96875,16,97.899117,0,0,NA,0,0
"IL 06-2013",41.3192,-89.1643,0,8,2013,0,3.86567164179104,"IL",32524200,16.14,72.31,1,0,NA,0,0
"CA 15-2012",37.11282,-120.32937,0,1,2013,0,0,"CA",32490360.0546875,2,102.03224,0,0,NA,0,0
"PA 03-2013",41.736625,-76.058454,0,10,2013,0.05,3.83108108108108,"PA",32531400,4.97,60.13,0,0,NA,0,0
"OK 16-2012",34.35847,-98.393936,0,5,2013,0.94999999,8.1179323,"OK",32472336.0083008,7,90,0,0,NA,0,0
"TN 14-2012",36.29357,-88.664787,0,3,2013,0,6.5088549,"TN",32457510.4892578,0,96,0,0,NA,0,0
"VA 01-2013",38.2493,-77.1417,0,9,2013,0,6.23684210526316,"VA",32538600,13.65,35.88,0,1,NA,0,0
"NJ 23-2013",38.9985,-74.8935,0,9,2013,0.15,9.16751269035533,"NJ",32540400,13.93,27.56,0,1,NA,0,0
"TN 23-2012",36.44695,-86.299759,0,5,2013,0,0.43941841,"TN",32495390.9658203,12,117.95251,0,0,NA,0,0
"UT 09-2012",37.7613,-111.61337,0,5,2013,0,3.3768444,"UT",32473181.1679688,1,10,0,0,NA,0,0
"PA 17-2013",40.62988,-78.74651,0,9,2013,0,7.64931992903607,"PA",32529600,8.73,57.76,0,1,NA,0,0
"OR 11-2013",45.219886,-122.676957,0,9,2013,0,1.47873227689741,"OR",32535900,12.53,175.02,0,1,NA,0,0
"AL 19-2013",34.66034,-86.07933,0,10,2013,0,0.972850678733032,"AL",32535000,9.21,14.74,0,0,NA,0,0
"FL 02-2013",30.48035,-86.14651,0,9,2013,0.42360088365243,8.4720176730486,"FL",32467500,21.53,171.25,0,1,NA,0,0
"IN 04-2013",39.002559,-84.9852153,0,7,2013,0,1.08206245461147,"IN",32522400,17.79,116.04,0,0,NA,0,0
"IN 24-2013",38.7747953,-86.1376314,0,9,2013,0,0.451595457003786,"IN",NA,12.38,76.97,0,1,NA,NA,0
"UT 01-2013",40.40381,-111.91621,0,9,2013,0,3.63164721141375,"UT",32535000,12.18,46.48,0,1,NA,0,0
"TN 21-2013",36.056477,-84.254796,0,9,2013,0,11.3393870601589,"TN",32536800,16.43,105.94,0,1,NA,0,0
"AR 22-2013",35.12193,-93.0319,0,8,2013,0,6.1729574773053,"AR",32541300,20.38,77.12,1,0,NA,0,0
"MT 19-2013",46.51772,-105.69151,3600,6,2013,1.2,0,"MT",32543100,11.27,76.62,0,0,NA,0.000110622528277884,0.889578586854994
"WI 24-2013",43.547428,-89.106529,0,9,2013,0,0.689783743475019,"WI",32526000,10.16,80.02,0,1,NA,0,0
"FL 06-2013",30.73902,-85.34327,0,9,2013,0.241130012150668,4.82260024301337,"FL",32524200,20.57,116.48,0,1,NA,0,0
"GA 12-2013",30.556,-83.2975,0,8,2013,0,2.77442273534636,"GA",31593600,22.46,292.38,1,0,NA,0,0
"AR 06-2013",34.74686,-92.09505,0,8,2013,0,2.66022232962784,"AR",32528700,21.26,78.21,1,0,NA,0,0
"PA 18-2013",39.93142,-78.80871,0,9,2013,0.2,3.74031413612565,"PA",32534100,9.15,38.3,0,1,NA,0,0
"NJ 12-2013",40.466683,-74.516673,0,10,2013,0,1.09090909090909,"NJ",32533200,7.56,21.08,0,0,NA,0,0
"TX 18-2012",32.15574,-94.339813,0,5,2013,0.44999999,0.86832058,"TX",32475652.2851562,10,74.800789,0,0,NA,0,0
"IA 13-2012",40.98543,-91.682091,0,6,2013,0.75,0,"IA",32473048.5859375,16,90,0,0,NA,0,0
"IA 11-2013",42.114417,-93.145523,0,11,2013,0.7,2.09745762711864,"IA",32528700,-4.83,41.92,0,0,NA,0,0
"TX 12-2013",33.22385,-96.36984,1800,11,2013,0,0.219160104986877,"TX",32528700,5.15,77.2,0,0,NA,5.53357496610685e-05,0.444789293427497
"TN 11-2013",36.120619,-86.638576,0,8,2013,0,1.35452660677263,"TN",32534100,19.86,215.04,1,0,NA,0,0
"TN 14-2013",36.293573,-88.664791,0,8,2013,0,2.90909090909091,"TN",32546700,19.28,170.3,1,0,NA,0,0
"PA 16-2012",40.07957,-78.503342,0,6,2013,0.2,0.71004099,"PA",32473263.8945312,13.409674,105.81935,0,0,NA,0,0
"AR 10-2013",35.22006,-90.29179,0,8,2013,0,3.48949579831933,"AR",32530500,20.9,84.49,1,0,NA,0,0
"FL 15-2013",28.016712,-82.633441,0,11,2013,0.8,15.6650868878357,"FL",24754500,17.17,57.3,0,0,NA,0,0
"IN 16-2013",39.7540098,-86.4865368,0,8,2013,0.1,3.56806722689076,"IN",32541300,16.4,20.57,1,0,NA,0,0
"SD 24-2013",44.46726,-103.72818,0,9,2013,0,7.24104432301154,"SD",32535000,10.39,46.07,0,1,NA,0,0
"OK 03-2012",36.21098,-96.119057,0,6,2013,0,0.5670498,"OK",32475736.8125,13,158.59932,0,0,NA,0,0
"MN 19-2012",48.17647,-96.183029,6300,6,2013,0.25,0,"MN",32470902.0722656,5,121.97515,0,0,NA,0.000194019863876249,1.55676252699624
"TX 15-2012",9.048141,-98.98259,900,4,2013,0.2,0.88622755,"TX",32473158.331543,13,46.511452,0,0,NA,2.77151976044714e-05,0.222394646713748
"MN 20-2013",45.12374,-93.72276,0,10,2013,0,48.8443496801706,"MN",32524200,4,89.82,0,0,NA,0,0
"CO 11-2012",38.40588,-107.89505,0,6,2013,0.050000001,2.4528301,"CO",32472625.2285156,5,19,0,0,NA,0,0
"UT 16-2013",39.506,-110.80247,0,9,2013,0.3,4.4436146377894,"UT",32531400,11.46,71.66,0,1,NA,0,0
"MN 21-2013",46.54539,-95.48248,5400,10,2013,0.25,1.18481012658228,"MN",32539500,2.19,114.53,0,0,NA,0.000165952150463283,1.33436788028249
"WI 13-2013",43.1731,-89.72897,0,10,2013,0,2.34715025906736,"WI",32535000,3.46,39.39,0,0,NA,0,0
"IN 19-2013",39.475296,-86.547928,0,9,2013,0,20.2078963602714,"IN",32522400,13.54,96.53,0,1,NA,0,0
"MN 11-2012",44.19032,-92.497765,0,6,2013,0,0.3683224,"MN",32471216.3632812,7,86.26947,0,0,NA,0,0
"UT 09-2013",41.2917,-111.80018,0,9,2013,0,8.81285444234404,"UT",32527800,10.57,57.78,0,1,NA,0,0
"UT 11-2013",40.59728,-111.92369,0,9,2013,0.05,4.63054187192118,"UT",32535900,14.09,49.84,0,1,NA,0,0
"GA 20-2013",31.0395,-83.0544,0,9,2013,0,0,"GA",32419800,20.55,58.73,0,1,NA,0,0
"FL 17-2012",28.36676,-82.150253,0,1,2013,2.05,1.1082474,"FL",32461814.4257812,10,57.000004,0,0,NA,0,0
"PA 02-2012",41.31692,-76.027016,0,6,2013,1.05,0.1941942,"PA",32470812.2265625,13,168.53636,0,0,NA,0,0
"UT 14-2013",40.6144,-111.88704,0,9,2013,0,5.12883435582822,"UT",32499900,14.32,43.94,0,1,NA,0,0
"MT 16-2013",48.587889,-109.03197,14400,6,2013,0.4,0,"MT",32535000,9.77,117.84,0,0,NA,0.000442600276625173,3.55831434741997
"PA 24-2013",41.90959,-79.27735,0,9,2013,0.25,1.13825608798115,"PA",32536800,6.23,71.16,0,1,NA,0,0
"CA 41-2012",38.44654,-121.94013,349271.84375,3,2013,0,0.18583569,"CA",32485439.1640625,6,22.279949,0,0,NA,0.0107516429741355,86.3068758864898
"ND 24-2013",47.26944,-101.65968,497700,7,2013,0.2,0,"ND",32543100,11.76,53.98,0,0,NA,0.0152935645344174,122.984239632703
"MD 23-2012",39.20835,-76.159912,0,6,2013,0,0.41152263,"MD",32469844.1953125,18,234.86136,0,0,NA,0,0
"FL 04-2013",30.60637,-86.92058,0,9,2013,0.317182130584192,6.34364261168385,"FL",32535900,21.09,175.31,0,1,NA,0,0
"MI 21-2013",43.20468,-82.79136,0,10,2013,0.3,3.29646697388633,"MI",32527800,4.05,54.48,0,0,NA,0,0
"MT 09-2013",47.74011,-104.12004,0,5,2013,3.65,0.593301435406699,"MT",32524200,4.82,55.7599,0,0,NA,0,0
"GA 09-2013",30.5122,-83.0011,0,8,2013,0.25,20.6358728254349,"GA",31968000,21.78,180.03,1,0,NA,0,0
"TX 13-2013",33.25106,-96.30306,0,11,2013,0.55,4.4692532942899,"TX",32537700,5.08,79.27,0,0,NA,0,0
"AR 19-2013",35.335001,-94.32058,0,8,2013,0,3.14780725500812,"AR",32535000,21.86,106.87,1,0,NA,0,0
"OH 18-2013",41.143218,-81.180106,0,8,2013,0,5.2076124567474,"OH",32539500,14.37,158.7,1,0,NA,0,0
"NJ 13-2013",40.17214,-74.46099,0,9,2013,0,1.65881513204854,"NJ",32532300,11.99,55.48,0,1,NA,0,0
"WI 03-2013",44.646582,-88.160827,0,9,2013,0,2.06491499227202,"WI",32537700,9.28,52.01,0,1,NA,0,0
"TN 04-2013",35.327566,-84.483867,0,8,2013,0,4.67550274223035,"TN",32539500,18.77,225.67,1,0,NA,0,0
"PA 05-2012",40.59877,-78.520187,0,6,2013,0.050000001,3.8381202,"PA",32475280.6640625,13,142.63748,0,0,NA,0,0
"CA 09-2012",37.07986,-120.4607,0,1,2013,0.69999999,0.30102041,"CA",32455255.0224609,3,91.41201,0,0,NA,0,0
"CA 02-2012",37.13931,-120.20207,0,1,2013,0.30000001,0.1331293,"CA",32486812.6801758,1,19,0,0,NA,0,0
"MD 03-2013",39.65795,-76.54384,0,9,2013,0,5.57227387996619,"MD",32532300,12.43,38.59,0,1,NA,0,0
"TX 21-2012",30.49217,-95.079903,0,5,2013,0,0.81151551,"TX",32473486.9375,16,86.799385,0,0,NA,0,0
"WI 18-2013",42.679785,-87.89419,0,9,2013,0.1,25.6553398058252,"WI",32541300,12.12,50.85,0,1,NA,0,0
"FL 05-2013",30.31493,-85.51585,0,9,2013,0.572597137014315,11.4519427402863,"FL",32523300,21.07,180.71,0,1,NA,0,0
"AR 18-2013",36.49774,-93.70644,0,10,2013,0,3.44916201117318,"AR",32869200,7.99,117.68,0,0,NA,0,0
"AR 14-2013",35.33865,-91.40078,0,8,2013,0,7.70762506070908,"AR",32532300,20.46,68.91,1,0,NA,0,0
"AR 07-2013",33.6054,-91.25772,0,10,2013,0,9.25619834710744,"AR",32526900,12.96,123.27,0,0,NA,0,0
"IL 20-2013",37.96001,-89.57472,0,9,2013,0,4.66402714932127,"IL",32533200,15.01,28.42,0,1,NA,0,0
"OK 19-2012",34.4788,-99.19384,0,5,2013,0,1.2065907,"OK",32471655.6582031,6,74.315613,0,0,NA,0,0
"PA 09-2012",40.19034,-79.768944,900,6,2013,0,3.8664711,"PA",32474153.859375,14.382708,163.61729,0,0,NA,2.77143479672274e-05,0.222394646713748
"UT 10-2012",40.08375,-111.73157,0,5,2013,0.64999998,1.3638376,"UT",32494506.71875,7,26.700403,0,0,NA,0,0
"FL 07-2013",30.43438,-85.08697,0,9,2013,0.0868995633187775,1.73799126637555,"FL",32540400,20.75,167.32,0,1,NA,0,0
"AR 02-2013",34.17138,-93.02434,0,8,2013,0,2.67013662979831,"AR",32520600,20.63,134.71,1,0,NA,0,0
"MT 11-2013",48.07059,-105.69156,0,5,2013,0.9,0,"MT",32542200,4.17,74.98,0,0,NA,0,0
"IN 06-2013",39.1957992,-85.1025825,0,7,2013,0,8.38312123241795,"IN",32523300,17.49,109.88,0,0,NA,0,0
"MI 09-2013",42.32183,-83.23894,0,10,2013,0.1,14.2735346358792,"MI",32532300,6.85,53.33,0,0,NA,0,0
"PA 13-2012",40.05033,-77.19648,0,6,2013,0.050000001,6.1677608,"PA",32467449.9907227,15,131.06294,0,0,NA,0,0
"MD 24-2012",39.68912,-75.90551,0,6,2013,0,0.18451846,"MD",32465880.4746094,16,296.76495,0,0,NA,0,0
"AL 05-2013",32.66288,-85.44954,0,10,2013,0,17.6896551724138,"AL",32536800,10.79,30.14,0,0,NA,0,0
"OK 13-2012",34.61931,-98.54023,0,5,2013,0,15.868673,"OK",32465271.1821289,6,121.97862,0,0,NA,0,0
"TN 05-2012",36.27886,-84.146904,0,4,2013,0,1.0174881,"TN",32472292.34375,5,157,0,0,NA,0,0
"AR 17-2013",36.45833,-93.07666,0,9,2013,0,9.17252931323283,"AR",32536800,15.15,59.32,0,1,NA,0,0
"UT 02-2013",40.70484,-111.87616,0,9,2013,0.15,1.03321033210332,"UT",32536800,15.18,37.48,0,1,NA,0,0
"AR 23-2013",35.49342,-94.37421,0,8,2013,0,4.44456701599559,"AR",32530500,20.74,94.22,1,0,NA,0,0
"LA 12-2012",32.45014,-93.600021,0,3,2013,0,3.6226416,"LA",32503794.125,4,87.786629,0,0,NA,0,0
"GA 06-2013",31.016,-83.4328,0,9,2013,0,4.62157629960872,"GA",32362200,20.63,53.03,0,1,NA,0,0
